t_s,r
2.633999999999999897e+00,2.885900407856131777e-01
2.635000000000000231e+00,2.887731840192259702e-01
2.636000000000000121e+00,2.889567185885963951e-01
2.637000000000000011e+00,2.891406433057058245e-01
2.637999999999999901e+00,2.893249564074922842e-01
2.639000000000000234e+00,2.895096560482990911e-01
2.640000000000000124e+00,2.896947400717357346e-01
2.641000000000000014e+00,2.898802069975311424e-01
2.641999999999999904e+00,2.900660545959584113e-01
2.643000000000000238e+00,2.902522806202911254e-01
2.644000000000000128e+00,2.904388825079661784e-01
2.645000000000000018e+00,2.906258584174085668e-01
2.645999999999999908e+00,2.908132053905129744e-01
2.647000000000000242e+00,2.910009209141244391e-01
2.648000000000000131e+00,2.911890019918056405e-01
2.649000000000000021e+00,2.913774461606731814e-01
2.649999999999999911e+00,2.915662506950876809e-01
2.651000000000000245e+00,2.917554131163818121e-01
2.652000000000000135e+00,2.919449298584635977e-01
2.653000000000000025e+00,2.921347975312895695e-01
2.653999999999999915e+00,2.923250136187418025e-01
2.655000000000000249e+00,2.925155735981043170e-01
2.656000000000000139e+00,2.927064736160194247e-01
2.657000000000000028e+00,2.928977107747202657e-01
2.657999999999999918e+00,2.930892816344299878e-01
2.659000000000000252e+00,2.932811820763451260e-01
2.660000000000000142e+00,2.934734081266751060e-01
2.661000000000000032e+00,2.936659558178288387e-01
2.661999999999999922e+00,2.938588211773114911e-01
2.663000000000000256e+00,2.940520003324104681e-01
2.664000000000000146e+00,2.942454889687111663e-01
2.665000000000000036e+00,2.944392821605598676e-01
2.665999999999999925e+00,2.946333750529314677e-01
2.667000000000000259e+00,2.948277636458690454e-01
2.668000000000000149e+00,2.950224432655888518e-01
2.669000000000000039e+00,2.952174091244474385e-01
2.669999999999999929e+00,2.954126565389705861e-01
2.671000000000000263e+00,2.956081808204616967e-01
2.672000000000000153e+00,2.958039770680113145e-01
2.673000000000000043e+00,2.960000404294414467e-01
2.673999999999999932e+00,2.961963654690055736e-01
2.675000000000000266e+00,2.963929473896288469e-01
2.676000000000000156e+00,2.965897802120021076e-01
2.677000000000000046e+00,2.967868593760819018e-01
2.677999999999999936e+00,2.969841796950792312e-01
2.679000000000000270e+00,2.971817358416955490e-01
2.680000000000000160e+00,2.973795226040021333e-01
2.681000000000000050e+00,2.975775335517815701e-01
2.681999999999999940e+00,2.977757633957561212e-01
2.683000000000000274e+00,2.979742063975634458e-01
2.684000000000000163e+00,2.981728566042284867e-01
2.685000000000000053e+00,2.983717084443576750e-01
2.685999999999999943e+00,2.985707561441479641e-01
2.687000000000000277e+00,2.987699943717946893e-01
2.688000000000000167e+00,2.989694170532024020e-01
2.689000000000000057e+00,2.991690182413523358e-01
2.689999999999999947e+00,2.993687914424640328e-01
2.690999999999999837e+00,2.995687314587147099e-01
2.692000000000000171e+00,2.997688320769104631e-01
2.693000000000000060e+00,2.999690872857621593e-01
2.693999999999999950e+00,3.001694907266020951e-01
2.694999999999999840e+00,3.003700366549184597e-01
2.696000000000000174e+00,3.005707182476187733e-01
2.697000000000000064e+00,3.007715305476584833e-01
2.697999999999999954e+00,3.009724672246258947e-01
2.698999999999999844e+00,3.011735215274126132e-01
2.700000000000000178e+00,3.013746877781005029e-01
2.701000000000000068e+00,3.015759593617745038e-01
2.701999999999999957e+00,3.017773298706380447e-01
2.702999999999999847e+00,3.019787945272786045e-01
2.704000000000000181e+00,3.021803459022710525e-01
2.705000000000000071e+00,3.023819787852761731e-01
2.705999999999999961e+00,3.025836870107326826e-01
2.706999999999999851e+00,3.027854636024134294e-01
2.708000000000000185e+00,3.029873023513585117e-01
2.709000000000000075e+00,3.031891972299169957e-01
2.709999999999999964e+00,3.033911417587996651e-01
2.710999999999999854e+00,3.035931300123890786e-01
2.712000000000000188e+00,3.037951551968728348e-01
2.713000000000000078e+00,3.039972111545015121e-01
2.713999999999999968e+00,3.041992916428574167e-01
2.714999999999999858e+00,3.044013907967159649e-01
2.716000000000000192e+00,3.046035026053214856e-01
2.717000000000000082e+00,3.048056201745206750e-01
2.717999999999999972e+00,3.050077381372186536e-01
2.718999999999999861e+00,3.052098502043515404e-01
2.720000000000000195e+00,3.054119503091338172e-01
2.721000000000000085e+00,3.056140325951155479e-01
2.721999999999999975e+00,3.058160908564109270e-01
2.722999999999999865e+00,3.060181189411868008e-01
2.724000000000000199e+00,3.062201115858924072e-01
2.725000000000000089e+00,3.064220630751598451e-01
2.725999999999999979e+00,3.066239678110636024e-01
2.726999999999999869e+00,3.068258193888784846e-01
2.728000000000000203e+00,3.070276121717923079e-01
2.729000000000000092e+00,3.072293408494624067e-01
2.729999999999999982e+00,3.074309988520220749e-01
2.730999999999999872e+00,3.076325810795230709e-01
2.732000000000000206e+00,3.078340815532052965e-01
2.733000000000000096e+00,3.080354950625051602e-01
2.733999999999999986e+00,3.082368165115764169e-01
2.734999999999999876e+00,3.084380404772446571e-01
2.736000000000000210e+00,3.086391610958424958e-01
2.737000000000000099e+00,3.088401732534685751e-01
2.737999999999999989e+00,3.090410713097036521e-01
2.738999999999999879e+00,3.092418511720562702e-01
2.740000000000000213e+00,3.094425076123284435e-01
2.741000000000000103e+00,3.096430359398065213e-01
2.741999999999999993e+00,3.098434308518052127e-01
2.742999999999999883e+00,3.100436872788550624e-01
2.744000000000000217e+00,3.102438007670395570e-01
2.745000000000000107e+00,3.104437662732132952e-01
2.745999999999999996e+00,3.106435790473956460e-01
2.746999999999999886e+00,3.108432343052298652e-01
2.748000000000000220e+00,3.110427281294670387e-01
2.749000000000000110e+00,3.112420557026891466e-01
2.750000000000000000e+00,3.114412133096767232e-01
2.750999999999999890e+00,3.116401967805432216e-01
2.752000000000000224e+00,3.118390018074236325e-01
2.753000000000000114e+00,3.120376244242313857e-01
2.754000000000000004e+00,3.122360612525608703e-01
2.754999999999999893e+00,3.124343067009737740e-01
2.756000000000000227e+00,3.126323582261752998e-01
2.757000000000000117e+00,3.128302124558482444e-01
2.758000000000000007e+00,3.130278656903988099e-01
2.758999999999999897e+00,3.132253141320079370e-01
2.760000000000000231e+00,3.134225540833140422e-01
2.761000000000000121e+00,3.136195827451627727e-01
2.762000000000000011e+00,3.138163960687861964e-01
2.762999999999999901e+00,3.140129908936438174e-01
2.764000000000000234e+00,3.142093640147776701e-01
2.765000000000000124e+00,3.144055135464302042e-01
2.766000000000000014e+00,3.146014357758343816e-01
2.766999999999999904e+00,3.147971286616337849e-01
2.768000000000000238e+00,3.149925894495633205e-01
2.769000000000000128e+00,3.151878155986347352e-01
2.770000000000000018e+00,3.153828043023736427e-01
2.770999999999999908e+00,3.155775536724805264e-01
2.772000000000000242e+00,3.157720614330349895e-01
2.773000000000000131e+00,3.159663252675676270e-01
2.774000000000000021e+00,3.161603435065368228e-01
2.774999999999999911e+00,3.163541143216959117e-01
2.776000000000000245e+00,3.165476346307598554e-01
2.777000000000000135e+00,3.167409039045931407e-01
2.778000000000000025e+00,3.169339198853945994e-01
2.778999999999999915e+00,3.171266821978904749e-01
2.780000000000000249e+00,3.173191895842135124e-01
2.781000000000000139e+00,3.175114399436023138e-01
2.782000000000000028e+00,3.177034323315203745e-01
2.782999999999999918e+00,3.178951666900459716e-01
2.784000000000000252e+00,3.180866413110848834e-01
2.785000000000000142e+00,3.182778551399214062e-01
2.786000000000000032e+00,3.184688075979654198e-01
2.786999999999999922e+00,3.186594984538570485e-01
2.788000000000000256e+00,3.188499274301705433e-01
2.789000000000000146e+00,3.190400935450645736e-01
2.790000000000000036e+00,3.192299972028452282e-01
2.790999999999999925e+00,3.194196382144953716e-01
2.792000000000000259e+00,3.196090169320737751e-01
2.793000000000000149e+00,3.197981331743410816e-01
2.794000000000000039e+00,3.199869874366312317e-01
2.794999999999999929e+00,3.201755797168177597e-01
2.796000000000000263e+00,3.203639099307077354e-01
2.797000000000000153e+00,3.205519790405518266e-01
2.798000000000000043e+00,3.207397870667142992e-01
2.798999999999999932e+00,3.209273358491732675e-01
2.800000000000000266e+00,3.211146256286903089e-01
2.801000000000000156e+00,3.213016573949380450e-01
2.802000000000000046e+00,3.214884319607045349e-01
2.802999999999999936e+00,3.216749511989800414e-01
2.804000000000000270e+00,3.218612165991551755e-01
2.805000000000000160e+00,3.220472292847480489e-01
2.806000000000000050e+00,3.222329913818399727e-01
2.806999999999999940e+00,3.224185044152921287e-01
2.808000000000000274e+00,3.226037700464615687e-01
2.809000000000000163e+00,3.227887895949737018e-01
2.810000000000000053e+00,3.229735652807767532e-01
2.810999999999999943e+00,3.231580993963015791e-01
2.812000000000000277e+00,3.233423938892509009e-01
2.813000000000000167e+00,3.235264516119992773e-01
2.814000000000000057e+00,3.237102744085796346e-01
2.814999999999999947e+00,3.238938648065724513e-01
2.815999999999999837e+00,3.240772258489129642e-01
2.817000000000000171e+00,3.242603596308917813e-01
2.818000000000000060e+00,3.244432690134630426e-01
2.818999999999999950e+00,3.246259565471135700e-01
2.819999999999999840e+00,3.248084252675033090e-01
2.821000000000000174e+00,3.249906790374056387e-01
2.822000000000000064e+00,3.251727203680065403e-01
2.822999999999999954e+00,3.253545524852666793e-01
2.823999999999999844e+00,3.255361788444658955e-01
2.825000000000000178e+00,3.257176031405010774e-01
2.826000000000000068e+00,3.258988288057736993e-01
2.826999999999999957e+00,3.260798594675419215e-01
2.827999999999999847e+00,3.262606988042154876e-01
2.829000000000000181e+00,3.264413511464920870e-01
2.830000000000000071e+00,3.266218196735307111e-01
2.830999999999999961e+00,3.268021089848028859e-01
2.831999999999999851e+00,3.269822230622747017e-01
2.833000000000000185e+00,3.271621656912298559e-01
2.834000000000000075e+00,3.273419410722149814e-01
2.834999999999999964e+00,3.275215532536875918e-01
2.835999999999999854e+00,3.277010068018489930e-01
2.837000000000000188e+00,3.278803057153791833e-01
2.838000000000000078e+00,3.280594546249530619e-01
2.838999999999999968e+00,3.282384585478771433e-01
2.839999999999999858e+00,3.284173228852539372e-01
2.841000000000000192e+00,3.285960516844191881e-01
2.842000000000000082e+00,3.287746505395801599e-01
2.842999999999999972e+00,3.289531236090271205e-01
2.843999999999999861e+00,3.291314758797023177e-01
2.845000000000000195e+00,3.293097119752309010e-01
2.846000000000000085e+00,3.294878363811384325e-01
2.846999999999999975e+00,3.296658541753403893e-01
2.847999999999999865e+00,3.298437705676158238e-01
2.849000000000000199e+00,3.300215909625730526e-01
2.850000000000000089e+00,3.301993214730192805e-01
2.850999999999999979e+00,3.303769664458659494e-01
2.851999999999999869e+00,3.305545319046276354e-01
2.853000000000000203e+00,3.307320225713372697e-01
2.854000000000000092e+00,3.309094448964452484e-01
2.854999999999999982e+00,3.310868040252782918e-01
2.855999999999999872e+00,3.312641054339466318e-01
2.857000000000000206e+00,3.314413548384841368e-01
2.858000000000000096e+00,3.316185576779473454e-01
2.858999999999999986e+00,3.317957194563875278e-01
2.859999999999999876e+00,3.319728459291244049e-01
2.861000000000000210e+00,3.321499422371279042e-01
2.862000000000000099e+00,3.323270155294660855e-01
2.862999999999999989e+00,3.325040703228931416e-01
2.863999999999999879e+00,3.326811126975879329e-01
2.865000000000000213e+00,3.328581477244990094e-01
2.866000000000000103e+00,3.330351818316362733e-01
2.866999999999999993e+00,3.332122203046050113e-01
2.867999999999999883e+00,3.333892690633603606e-01
2.869000000000000217e+00,3.335663341768965728e-01
2.870000000000000107e+00,3.337434222048262233e-01
2.870999999999999996e+00,3.339205381835703146e-01
2.871999999999999886e+00,3.340976886912193633e-01
2.873000000000000220e+00,3.342748790344709509e-01
2.874000000000000110e+00,3.344521146218257246e-01
2.875000000000000000e+00,3.346294022411402391e-01
2.875999999999999890e+00,3.348067482015218976e-01
2.877000000000000224e+00,3.349841571375483107e-01
2.878000000000000114e+00,3.351616356216305936e-01
2.879000000000000004e+00,3.353391887901036594e-01
2.879999999999999893e+00,3.355168229184521955e-01
2.881000000000000227e+00,3.356945435348735463e-01
2.882000000000000117e+00,3.358723574425037106e-01
2.883000000000000007e+00,3.360502696532203237e-01
2.883999999999999897e+00,3.362282867757122595e-01
2.885000000000000231e+00,3.364064142252298772e-01
2.886000000000000121e+00,3.365846575127144358e-01
2.887000000000000011e+00,3.367630226584509279e-01
2.887999999999999901e+00,3.369415153730724866e-01
2.889000000000000234e+00,3.371201420861731357e-01
2.890000000000000124e+00,3.372989075315923069e-01
2.891000000000000014e+00,3.374778182652062863e-01
2.891999999999999904e+00,3.376568787536370353e-01
2.893000000000000238e+00,3.378360948875869241e-01
2.894000000000000128e+00,3.380154732631612258e-01
2.895000000000000018e+00,3.381950182537217242e-01
2.895999999999999908e+00,3.383747355648919486e-01
2.897000000000000242e+00,3.385546310407262505e-01
2.898000000000000131e+00,3.387347097796611362e-01
2.899000000000000021e+00,3.389149756952962722e-01
2.899999999999999911e+00,3.390954352299877517e-01
2.901000000000000245e+00,3.392760935084249141e-01
2.902000000000000135e+00,3.394569560366222927e-01
2.903000000000000025e+00,3.396380272809668699e-01
2.903999999999999915e+00,3.398193125802393411e-01
2.905000000000000249e+00,3.400008169308927353e-01
2.906000000000000139e+00,3.401825452129011995e-01
2.907000000000000028e+00,3.403645017322788346e-01
2.907999999999999918e+00,3.405466910940269099e-01
2.909000000000000252e+00,3.407291188529156245e-01
2.910000000000000142e+00,3.409117885894999422e-01
2.911000000000000032e+00,3.410947054327770345e-01
2.911999999999999922e+00,3.412778737773367044e-01
2.913000000000000256e+00,3.414612978883968530e-01
2.914000000000000146e+00,3.416449822408198500e-01
2.915000000000000036e+00,3.418289313188077050e-01
2.915999999999999925e+00,3.420131495607545702e-01
2.917000000000000259e+00,3.421976411729510947e-01
2.918000000000000149e+00,3.423824094190820455e-01
2.919000000000000039e+00,3.425674581155038756e-01
2.919999999999999929e+00,3.427527917935483948e-01
2.921000000000000263e+00,3.429384137559771673e-01
2.922000000000000153e+00,3.431243274447727254e-01
2.923000000000000043e+00,3.433105367868283797e-01
2.923999999999999932e+00,3.434970449724685793e-01
2.925000000000000266e+00,3.436838558394338938e-01
2.926000000000000156e+00,3.438709715645071330e-01
2.927000000000000046e+00,3.440583963588961236e-01
2.927999999999999936e+00,3.442461330858568869e-01
2.929000000000000270e+00,3.444341847501098397e-01
2.930000000000000160e+00,3.446225542892183968e-01
2.931000000000000050e+00,3.448112439826405695e-01
2.931999999999999940e+00,3.450002565375890340e-01
2.933000000000000274e+00,3.451895949398695596e-01
2.934000000000000163e+00,3.453792616639733692e-01
2.935000000000000053e+00,3.455692597613179151e-01
2.935999999999999943e+00,3.457595910196435973e-01
2.937000000000000277e+00,3.459502573088951705e-01
2.938000000000000167e+00,3.461412610255850120e-01
2.939000000000000057e+00,3.463326037834664195e-01
2.939999999999999947e+00,3.465242880390000391e-01
2.941000000000000281e+00,3.467163161706457997e-01
2.942000000000000171e+00,3.469086887562908839e-01
2.943000000000000060e+00,3.471014077369207196e-01
2.943999999999999950e+00,3.472944747837352630e-01
2.944999999999999840e+00,3.474878910708978363e-01
2.946000000000000174e+00,3.476816571901618635e-01
2.947000000000000064e+00,3.478757750392297843e-01
2.947999999999999954e+00,3.480702448830667040e-01
2.948999999999999844e+00,3.482650671852559054e-01
2.950000000000000178e+00,3.484602436251104107e-01
